Date,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Temperature (°C),Wind Speed (m/s),Pressure (Pa)
2021/3/24 12:00 AM,36 °F,28 °F,75 %,SW,3 mph,0 mph,29.58 in,0.0 in,Partly Cloudy,2.2222222222222223,1.34112,100169.41619999999
2021/3/24 1:00 AM,34 °F,27 °F,75 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Partly Cloudy,1.1111111111111112,0.0,100237.144
2021/3/24 2:00 AM,32 °F,27 °F,80 %,S,3 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,0.0,1.34112,100203.28009999999
2021/3/24 3:00 AM,30 °F,27 °F,86 %,S,2 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy,-1.1111111111111112,0.89408,100135.5523
2021/3/24 4:00 AM,30 °F,27 °F,86 %,WSW,3 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy,-1.1111111111111112,1.34112,100169.41619999999
2021/3/24 5:00 AM,28 °F,27 °F,93 %,S,3 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,-2.2222222222222223,1.34112,100203.28009999999
2021/3/24 6:00 AM,30 °F,27 °F,86 %,NW,2 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,-1.1111111111111112,0.89408,100237.144
2021/3/24 7:00 AM,28 °F,27 °F,93 %,S,3 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,-2.2222222222222223,1.34112,100237.144
2021/3/24 8:00 AM,32 °F,28 °F,87 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,0.0,0.0,100237.144
2021/3/24 9:00 AM,37 °F,30 °F,75 %,E,3 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,2.7777777777777777,1.34112,100237.144
2021/3/24 10:00 AM,41 °F,30 °F,65 %,E,5 mph,0 mph,29.58 in,0.0 in,Cloudy,5.0,2.2352,100169.41619999999
2021/3/24 11:00 AM,43 °F,32 °F,66 %,E,6 mph,0 mph,29.56 in,0.0 in,Cloudy,6.111111111111111,2.68224,100101.6884
2021/3/24 12:00 PM,48 °F,34 °F,57 %,E,10 mph,0 mph,29.54 in,0.0 in,Cloudy,8.88888888888889,4.4704,100033.96059999999
2021/3/24 1:00 PM,54 °F,37 °F,54 %,E,13 mph,21 mph,29.52 in,0.0 in,Partly Cloudy,12.222222222222221,5.81152,99966.2328
2021/3/24 2:00 PM,57 °F,36 °F,44 %,E,16 mph,0 mph,29.49 in,0.0 in,Fair,13.88888888888889,7.15264,99864.6411
2021/3/24 3:00 PM,59 °F,36 °F,42 %,E,14 mph,0 mph,29.46 in,0.0 in,Partly Cloudy,15.0,6.25856,99763.0494
2021/3/24 4:00 PM,57 °F,32 °F,38 %,E,8 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,13.88888888888889,3.57632,99729.18549999999
2021/3/24 5:00 PM,54 °F,32 °F,44 %,E,9 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,12.222222222222221,4.02336,99729.18549999999
2021/3/24 6:00 PM,52 °F,32 °F,47 %,E,9 mph,0 mph,29.45 in,0.0 in,Cloudy,11.11111111111111,4.02336,99729.18549999999
2021/3/24 7:00 PM,48 °F,30 °F,50 %,E,8 mph,0 mph,29.45 in,0.0 in,Cloudy,8.88888888888889,3.57632,99729.18549999999
2021/3/24 7:34 PM,46 °F,32 °F,57 %,SE,7 mph,0 mph,29.46 in,0.0 in,Light Rain,7.777777777777778,3.12928,99763.0494
2021/3/24 8:00 PM,46 °F,36 °F,66 %,SSE,6 mph,0 mph,29.46 in,0.0 in,Light Rain,7.777777777777778,2.68224,99763.0494
2021/3/24 9:00 PM,43 °F,37 °F,81 %,E,9 mph,0 mph,29.47 in,0.0 in,Light Rain,6.111111111111111,4.02336,99796.91329999999
2021/3/24 10:00 PM,41 °F,37 °F,87 %,E,12 mph,0 mph,29.45 in,0.0 in,Light Rain,5.0,5.36448,99729.18549999999
2021/3/24 11:00 PM,39 °F,37 °F,93 %,E,13 mph,0 mph,29.43 in,0.0 in,Light Rain,3.888888888888889,5.81152,99661.4577
2021/3/25 12:00 AM,39 °F,37 °F,93 %,E,10 mph,0 mph,29.41 in,0.0 in,Light Rain,3.888888888888889,4.4704,99593.72989999999
2021/3/25 1:00 AM,39 °F,37 °F,93 %,E,14 mph,0 mph,29.39 in,0.0 in,Light Rain,3.888888888888889,6.25856,99526.0021
2021/3/25 2:00 AM,37 °F,37 °F,100 %,E,13 mph,0 mph,29.37 in,0.0 in,Light Rain,2.7777777777777777,5.81152,99458.2743
2021/3/25 2:24 AM,37 °F,37 °F,100 %,E,15 mph,0 mph,29.36 in,0.0 in,Cloudy,2.7777777777777777,6.7056,99424.4104
2021/3/25 3:00 AM,37 °F,36 °F,93 %,E,13 mph,0 mph,29.35 in,0.0 in,Cloudy,2.7777777777777777,5.81152,99390.5465
2021/3/25 4:00 AM,37 °F,36 °F,93 %,E,14 mph,0 mph,29.33 in,0.0 in,Cloudy,2.7777777777777777,6.25856,99322.81869999999
2021/3/25 5:00 AM,37 °F,36 °F,93 %,E,13 mph,0 mph,29.31 in,0.0 in,Cloudy,2.7777777777777777,5.81152,99255.0909
2021/3/25 5:33 AM,37 °F,36 °F,93 %,E,13 mph,0 mph,29.30 in,0.0 in,Light Rain Shower,2.7777777777777777,5.81152,99221.227
2021/3/25 6:00 AM,37 °F,36 °F,93 %,E,13 mph,0 mph,29.30 in,0.0 in,Light Rain Shower,2.7777777777777777,5.81152,99221.227
2021/3/25 7:00 AM,37 °F,36 °F,93 %,E,15 mph,0 mph,29.28 in,0.0 in,Light Rain Shower,2.7777777777777777,6.7056,99153.4992
2021/3/25 8:00 AM,37 °F,36 °F,93 %,E,9 mph,17 mph,29.30 in,0.0 in,Cloudy,2.7777777777777777,4.02336,99221.227
2021/3/25 9:00 AM,39 °F,37 °F,93 %,ESE,13 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,3.888888888888889,5.81152,99119.6353
2021/3/25 10:00 AM,39 °F,39 °F,100 %,ESE,9 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,3.888888888888889,4.02336,99051.9075
2021/3/25 10:23 AM,43 °F,41 °F,93 %,E,12 mph,0 mph,29.25 in,0.0 in,Light Rain Shower,6.111111111111111,5.36448,99051.9075
2021/3/25 11:00 AM,43 °F,41 °F,93 %,E,9 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy,6.111111111111111,4.02336,98984.1797
2021/3/25 12:00 PM,54 °F,48 °F,82 %,WSW,5 mph,18 mph,29.24 in,0.0 in,Cloudy,12.222222222222221,2.2352,99018.04359999999
2021/3/25 1:00 PM,57 °F,48 °F,72 %,WSW,17 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy,13.88888888888889,7.59968,98984.1797
2021/3/25 2:00 PM,57 °F,46 °F,67 %,SW,14 mph,20 mph,29.22 in,0.0 in,Mostly Cloudy,13.88888888888889,6.25856,98950.3158
2021/3/25 3:00 PM,57 °F,45 °F,63 %,W,15 mph,22 mph,29.23 in,0.0 in,Mostly Cloudy,13.88888888888889,6.7056,98984.1797
2021/3/25 3:06 PM,57 °F,46 °F,67 %,WSW,17 mph,23 mph,29.23 in,0.0 in,Light Rain Shower,13.88888888888889,7.59968,98984.1797
2021/3/25 4:00 PM,57 °F,45 °F,63 %,WSW,16 mph,0 mph,29.24 in,0.0 in,Mostly Cloudy,13.88888888888889,7.15264,99018.04359999999
2021/3/25 5:00 PM,57 °F,45 °F,63 %,WSW,16 mph,0 mph,29.24 in,0.0 in,Mostly Cloudy,13.88888888888889,7.15264,99018.04359999999
2021/3/25 6:00 PM,57 °F,45 °F,63 %,WSW,14 mph,20 mph,29.25 in,0.0 in,Mostly Cloudy,13.88888888888889,6.25856,99051.9075
2021/3/25 7:00 PM,55 °F,45 °F,67 %,WSW,7 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy,12.777777777777779,3.12928,99085.7714
2021/3/25 8:00 PM,54 °F,45 °F,72 %,W,10 mph,0 mph,29.27 in,0.0 in,Cloudy,12.222222222222221,4.4704,99119.6353
2021/3/25 9:00 PM,54 °F,45 °F,72 %,W,9 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy,12.222222222222221,4.02336,99153.4992
2021/3/25 10:00 PM,50 °F,45 °F,82 %,W,3 mph,0 mph,29.28 in,0.0 in,Cloudy,10.0,1.34112,99153.4992
2021/3/25 11:00 PM,50 °F,43 °F,76 %,W,9 mph,0 mph,29.26 in,0.0 in,Cloudy,10.0,4.02336,99085.7714
2021/3/26 12:00 AM,48 °F,41 °F,76 %,W,8 mph,0 mph,29.27 in,0.0 in,Cloudy,8.88888888888889,3.57632,99119.6353
2021/3/26 1:00 AM,46 °F,41 °F,81 %,W,2 mph,0 mph,29.28 in,0.0 in,Cloudy,7.777777777777778,0.89408,99153.4992
2021/3/26 2:00 AM,46 °F,41 °F,81 %,W,13 mph,0 mph,29.28 in,0.0 in,Cloudy,7.777777777777778,5.81152,99153.4992
2021/3/26 2:36 AM,45 °F,39 °F,81 %,W,14 mph,0 mph,29.29 in,0.0 in,Cloudy,7.222222222222222,6.25856,99187.36309999999
2021/3/26 3:00 AM,43 °F,39 °F,87 %,W,9 mph,0 mph,29.31 in,0.0 in,Cloudy,6.111111111111111,4.02336,99255.0909
2021/3/26 4:00 AM,39 °F,36 °F,87 %,W,13 mph,0 mph,29.32 in,0.0 in,Cloudy,3.888888888888889,5.81152,99288.95479999999
2021/3/26 5:00 AM,37 °F,34 °F,87 %,W,10 mph,0 mph,29.30 in,0.0 in,Cloudy,2.7777777777777777,4.4704,99221.227
2021/3/26 6:00 AM,37 °F,32 °F,81 %,W,12 mph,0 mph,29.29 in,0.0 in,Cloudy,2.7777777777777777,5.36448,99187.36309999999
2021/3/26 7:00 AM,36 °F,32 °F,87 %,W,6 mph,0 mph,29.32 in,0.0 in,Cloudy,2.2222222222222223,2.68224,99288.95479999999
2021/3/26 8:00 AM,36 °F,32 °F,87 %,WSW,6 mph,0 mph,29.32 in,0.0 in,Cloudy,2.2222222222222223,2.68224,99288.95479999999
2021/3/26 9:00 AM,36 °F,30 °F,81 %,W,5 mph,0 mph,29.31 in,0.0 in,Cloudy,2.2222222222222223,2.2352,99255.0909
2021/3/26 10:00 AM,36 °F,30 °F,81 %,NW,2 mph,0 mph,29.28 in,0.0 in,Cloudy,2.2222222222222223,0.89408,99153.4992
2021/3/26 11:00 AM,36 °F,30 °F,81 %,W,5 mph,0 mph,29.25 in,0.0 in,Cloudy,2.2222222222222223,2.2352,99051.9075
2021/3/26 12:00 PM,37 °F,30 °F,75 %,W,3 mph,0 mph,29.22 in,0.0 in,Cloudy,2.7777777777777777,1.34112,98950.3158
2021/3/26 1:00 PM,37 °F,30 °F,75 %,SSW,2 mph,0 mph,29.20 in,0.0 in,Light Rain,2.7777777777777777,0.89408,98882.58799999999
2021/3/26 1:48 PM,37 °F,32 °F,81 %,CALM,0 mph,0 mph,29.16 in,0.0 in,Wintry Mix,2.7777777777777777,0.0,98747.1324
2021/3/26 2:00 PM,36 °F,32 °F,87 %,CALM,0 mph,0 mph,29.16 in,0.0 in,Light Rain,2.2222222222222223,0.0,98747.1324
2021/3/26 2:39 PM,36 °F,34 °F,93 %,SW,2 mph,0 mph,29.15 in,0.0 in,Wintry Mix,2.2222222222222223,0.89408,98713.26849999999
2021/3/26 3:00 PM,36 °F,34 °F,93 %,SW,2 mph,0 mph,29.14 in,0.0 in,Light Rain,2.2222222222222223,0.89408,98679.4046
2021/3/26 4:00 PM,34 °F,34 °F,100 %,NE,2 mph,0 mph,29.12 in,0.0 in,Light Rain,1.1111111111111112,0.89408,98611.6768
2021/3/26 5:00 PM,34 °F,32 °F,93 %,ESE,5 mph,0 mph,29.12 in,0.0 in,Wintry Mix,1.1111111111111112,2.2352,98611.6768
2021/3/26 5:50 PM,32 °F,32 °F,100 %,ESE,5 mph,0 mph,29.14 in,0.0 in,Light Snow,0.0,2.2352,98679.4046
2021/3/26 6:00 PM,32 °F,32 °F,100 %,ESE,5 mph,0 mph,29.15 in,0.0 in,Light Snow,0.0,2.2352,98713.26849999999
2021/3/26 7:00 PM,32 °F,32 °F,100 %,ENE,3 mph,0 mph,29.19 in,0.0 in,Light Snow,0.0,1.34112,98848.7241
2021/3/26 8:00 PM,32 °F,32 °F,100 %,ENE,6 mph,0 mph,29.22 in,0.0 in,Light Snow,0.0,2.68224,98950.3158
2021/3/26 9:00 PM,32 °F,32 °F,100 %,NE,5 mph,0 mph,29.25 in,0.0 in,Light Snow,0.0,2.2352,99051.9075
2021/3/26 10:00 PM,30 °F,30 °F,100 %,SSE,7 mph,0 mph,29.27 in,0.0 in,Light Snow,-1.1111111111111112,3.12928,99119.6353
2021/3/26 11:00 PM,30 °F,30 °F,100 %,ESE,2 mph,0 mph,29.30 in,0.0 in,Cloudy,-1.1111111111111112,0.89408,99221.227
2021/3/27 12:00 AM,30 °F,28 °F,93 %,ESE,2 mph,0 mph,29.33 in,0.0 in,Cloudy,-1.1111111111111112,0.89408,99322.81869999999
2021/3/27 1:00 AM,30 °F,28 °F,93 %,CALM,0 mph,0 mph,29.36 in,0.0 in,Cloudy,-1.1111111111111112,0.0,99424.4104
2021/3/27 2:00 AM,30 °F,28 °F,93 %,E,2 mph,0 mph,29.39 in,0.0 in,Cloudy,-1.1111111111111112,0.89408,99526.0021
2021/3/27 3:00 AM,28 °F,28 °F,100 %,ESE,3 mph,0 mph,29.41 in,0.0 in,Cloudy,-2.2222222222222223,1.34112,99593.72989999999
2021/3/27 4:00 AM,28 °F,27 °F,93 %,ESE,2 mph,0 mph,29.42 in,0.0 in,Cloudy,-2.2222222222222223,0.89408,99627.5938
2021/3/27 5:00 AM,28 °F,28 °F,100 %,ESE,2 mph,0 mph,29.45 in,0.0 in,Cloudy,-2.2222222222222223,0.89408,99729.18549999999
2021/3/27 6:00 AM,28 °F,25 °F,86 %,ESE,6 mph,0 mph,29.47 in,0.0 in,Cloudy,-2.2222222222222223,2.68224,99796.91329999999
2021/3/27 7:00 AM,28 °F,25 °F,86 %,SE,6 mph,0 mph,29.51 in,0.0 in,Cloudy,-2.2222222222222223,2.68224,99932.3689
2021/3/27 8:00 AM,28 °F,23 °F,80 %,SE,7 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy,-2.2222222222222223,3.12928,100033.96059999999
2021/3/27 9:00 AM,28 °F,23 °F,80 %,ESE,6 mph,0 mph,29.56 in,0.0 in,Mostly Cloudy,-2.2222222222222223,2.68224,100101.6884
2021/3/27 10:00 AM,30 °F,23 °F,75 %,ESE,9 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy,-1.1111111111111112,4.02336,100169.41619999999
2021/3/27 11:00 AM,30 °F,23 °F,75 %,E,3 mph,0 mph,29.60 in,0.0 in,Cloudy,-1.1111111111111112,1.34112,100237.144
2021/3/27 12:00 PM,30 °F,23 °F,75 %,SSE,9 mph,0 mph,29.60 in,0.0 in,Cloudy,-1.1111111111111112,4.02336,100237.144
2021/3/27 1:00 PM,32 °F,23 °F,69 %,ESE,6 mph,0 mph,29.60 in,0.0 in,Cloudy,0.0,2.68224,100237.144
2021/3/27 2:00 PM,30 °F,25 °F,80 %,E,12 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,-1.1111111111111112,5.36448,100203.28009999999
2021/3/27 3:00 PM,32 °F,25 °F,75 %,E,13 mph,0 mph,29.59 in,0.0 in,Partly Cloudy,0.0,5.81152,100203.28009999999
2021/3/27 4:00 PM,32 °F,25 °F,75 %,E,14 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,0.0,6.25856,100237.144
2021/3/27 5:00 PM,32 °F,25 °F,75 %,E,9 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,0.0,4.02336,100237.144
2021/3/27 6:00 PM,30 °F,25 °F,80 %,ESE,10 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,-1.1111111111111112,4.4704,100271.0079
2021/3/27 7:00 PM,30 °F,25 °F,80 %,E,9 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,-1.1111111111111112,4.02336,100304.8718
2021/3/27 8:00 PM,28 °F,25 °F,86 %,E,12 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,-2.2222222222222223,5.36448,100304.8718
2021/3/27 9:00 PM,28 °F,21 °F,74 %,E,13 mph,0 mph,29.62 in,0.0 in,Cloudy,-2.2222222222222223,5.81152,100304.8718
2021/3/27 10:00 PM,27 °F,21 °F,80 %,E,16 mph,0 mph,29.62 in,0.0 in,Cloudy,-2.7777777777777777,7.15264,100304.8718
2021/3/27 11:00 PM,27 °F,21 °F,80 %,E,16 mph,0 mph,29.62 in,0.0 in,Cloudy,-2.7777777777777777,7.15264,100304.8718
2021/3/28 12:00 AM,27 °F,21 °F,80 %,E,13 mph,0 mph,29.61 in,0.0 in,Cloudy,-2.7777777777777777,5.81152,100271.0079
2021/3/28 1:00 AM,27 °F,23 °F,86 %,E,16 mph,0 mph,29.59 in,0.0 in,Cloudy,-2.7777777777777777,7.15264,100203.28009999999
2021/3/28 2:00 AM,27 °F,23 °F,86 %,E,13 mph,0 mph,29.58 in,0.0 in,Cloudy,-2.7777777777777777,5.81152,100169.41619999999
2021/3/28 3:00 AM,27 °F,23 °F,86 %,E,15 mph,0 mph,29.58 in,0.0 in,Cloudy,-2.7777777777777777,6.7056,100169.41619999999
2021/3/28 4:00 AM,27 °F,23 °F,86 %,ESE,12 mph,0 mph,29.55 in,0.0 in,Cloudy,-2.7777777777777777,5.36448,100067.8245
2021/3/28 5:00 AM,27 °F,25 °F,93 %,E,15 mph,0 mph,29.51 in,0.0 in,Cloudy,-2.7777777777777777,6.7056,99932.3689
2021/3/28 6:00 AM,27 °F,25 °F,93 %,E,14 mph,20 mph,29.49 in,0.0 in,Cloudy,-2.7777777777777777,6.25856,99864.6411
2021/3/28 7:00 AM,27 °F,25 °F,93 %,E,13 mph,0 mph,29.48 in,0.0 in,Cloudy,-2.7777777777777777,5.81152,99830.7772
2021/3/28 7:18 AM,28 °F,25 °F,86 %,E,14 mph,0 mph,29.47 in,0.0 in,Light Snow Shower,-2.2222222222222223,6.25856,99796.91329999999
2021/3/28 8:00 AM,28 °F,25 °F,86 %,E,15 mph,0 mph,29.45 in,0.0 in,Cloudy,-2.2222222222222223,6.7056,99729.18549999999
2021/3/28 9:00 AM,28 °F,25 °F,86 %,E,16 mph,0 mph,29.42 in,0.0 in,Cloudy,-2.2222222222222223,7.15264,99627.5938
2021/3/28 10:00 AM,30 °F,27 °F,86 %,E,21 mph,0 mph,29.37 in,0.0 in,Cloudy / Windy,-1.1111111111111112,9.38784,99458.2743
2021/3/28 10:42 AM,32 °F,28 °F,87 %,E,20 mph,0 mph,29.34 in,0.0 in,Light Sleet,0.0,8.9408,99356.6826
2021/3/28 11:00 AM,32 °F,28 °F,87 %,E,22 mph,0 mph,29.33 in,0.0 in,Light Sleet / Windy,0.0,9.83488,99322.81869999999
2021/3/28 11:48 AM,30 °F,28 °F,93 %,E,22 mph,30 mph,29.28 in,0.0 in,Light Sleet / Windy,-1.1111111111111112,9.83488,99153.4992
2021/3/28 11:55 AM,30 °F,28 °F,93 %,E,24 mph,30 mph,29.28 in,0.0 in,Wintry Mix / Windy,-1.1111111111111112,10.72896,99153.4992
2021/3/28 12:00 PM,30 °F,28 °F,93 %,E,24 mph,0 mph,29.28 in,0.0 in,Wintry Mix / Windy,-1.1111111111111112,10.72896,99153.4992
2021/3/28 12:30 PM,30 °F,30 °F,100 %,E,20 mph,0 mph,29.26 in,0.0 in,Light Sleet,-1.1111111111111112,8.9408,99085.7714
2021/3/28 1:00 PM,30 °F,30 °F,100 %,E,21 mph,0 mph,29.23 in,0.0 in,Light Sleet / Windy,-1.1111111111111112,9.38784,98984.1797
2021/3/28 1:22 PM,30 °F,30 °F,100 %,E,20 mph,25 mph,29.20 in,0.0 in,Light Sleet,-1.1111111111111112,8.9408,98882.58799999999
2021/3/28 1:48 PM,30 °F,30 °F,100 %,E,21 mph,0 mph,29.16 in,0.0 in,Wintry Mix / Windy,-1.1111111111111112,9.38784,98747.1324
2021/3/28 2:00 PM,30 °F,30 °F,100 %,E,17 mph,23 mph,29.15 in,0.0 in,Light Freezing Rain,-1.1111111111111112,7.59968,98713.26849999999
2021/3/28 3:00 PM,32 °F,30 °F,93 %,E,17 mph,0 mph,29.09 in,0.0 in,Light Freezing Rain,0.0,7.59968,98510.0851
2021/3/28 3:42 PM,32 °F,30 °F,93 %,E,17 mph,0 mph,29.05 in,0.0 in,Wintry Mix,0.0,7.59968,98374.6295
2021/3/28 4:00 PM,32 °F,30 °F,93 %,E,17 mph,0 mph,29.04 in,0.0 in,Light Snow and Sleet,0.0,7.59968,98340.7656
2021/3/28 5:00 PM,30 °F,30 °F,100 %,E,16 mph,0 mph,28.96 in,0.0 in,Light Sleet,-1.1111111111111112,7.15264,98069.8544
2021/3/28 6:00 PM,32 °F,30 °F,93 %,E,15 mph,0 mph,28.88 in,0.0 in,Light Sleet,0.0,6.7056,97798.9432
2021/3/28 6:37 PM,32 °F,30 °F,93 %,E,14 mph,0 mph,28.87 in,0.0 in,Light Snow,0.0,6.25856,97765.0793
2021/3/28 7:00 PM,32 °F,30 °F,93 %,E,15 mph,0 mph,28.84 in,0.0 in,Light Snow Grains,0.0,6.7056,97663.4876
2021/3/28 7:24 PM,32 °F,30 °F,93 %,E,15 mph,0 mph,28.83 in,0.0 in,Light Snow,0.0,6.7056,97629.6237
2021/3/28 8:00 PM,32 °F,30 °F,93 %,E,16 mph,0 mph,28.82 in,0.0 in,Light Snow,0.0,7.15264,97595.7598
2021/3/28 8:28 PM,32 °F,30 °F,93 %,E,14 mph,0 mph,28.81 in,0.0 in,Light Snow,0.0,6.25856,97561.89589999999
2021/3/28 9:00 PM,32 °F,32 °F,100 %,E,16 mph,0 mph,28.78 in,0.0 in,Light Snow,0.0,7.15264,97460.3042
2021/3/28 10:00 PM,32 °F,32 °F,100 %,E,13 mph,0 mph,28.75 in,0.0 in,Light Snow,0.0,5.81152,97358.7125
2021/3/28 11:00 PM,32 °F,32 °F,100 %,E,15 mph,0 mph,28.70 in,0.0 in,Light Snow,0.0,6.7056,97189.393
2021/3/29 12:00 AM,32 °F,30 °F,93 %,E,15 mph,0 mph,28.65 in,0.0 in,Light Snow,0.0,6.7056,97020.0735
2021/3/29 1:00 AM,32 °F,32 °F,100 %,E,14 mph,0 mph,28.61 in,0.0 in,Light Snow,0.0,6.25856,96884.6179
2021/3/29 2:00 AM,32 °F,30 °F,93 %,E,12 mph,0 mph,28.59 in,0.0 in,Light Snow,0.0,5.36448,96816.89009999999
2021/3/29 3:00 AM,32 °F,30 °F,93 %,E,12 mph,0 mph,28.57 in,0.0 in,Light Snow,0.0,5.36448,96749.1623
2021/3/29 4:00 AM,32 °F,30 °F,93 %,E,10 mph,0 mph,28.55 in,0.0 in,Light Snow,0.0,4.4704,96681.4345
2021/3/29 4:10 AM,32 °F,30 °F,93 %,E,10 mph,0 mph,28.55 in,0.0 in,Wintry Mix,0.0,4.4704,96681.4345
2021/3/29 4:44 AM,30 °F,30 °F,100 %,E,8 mph,0 mph,28.55 in,0.0 in,Light Snow,-1.1111111111111112,3.57632,96681.4345
2021/3/29 5:00 AM,30 °F,30 °F,100 %,E,7 mph,0 mph,28.55 in,0.0 in,Light Snow,-1.1111111111111112,3.12928,96681.4345
2021/3/29 6:00 AM,32 °F,30 °F,93 %,WNW,3 mph,0 mph,28.59 in,0.0 in,Light Snow,0.0,1.34112,96816.89009999999
2021/3/29 6:29 AM,32 °F,32 °F,100 %,WNW,8 mph,0 mph,28.61 in,0.0 in,Light Snow,0.0,3.57632,96884.6179
2021/3/29 7:00 AM,32 °F,30 °F,93 %,WNW,15 mph,0 mph,28.64 in,0.0 in,Light Snow,0.0,6.7056,96986.2096
2021/3/29 8:00 AM,30 °F,28 °F,93 %,WNW,15 mph,0 mph,28.72 in,0.0 in,Light Snow,-1.1111111111111112,6.7056,97257.12079999999
2021/3/29 8:38 AM,28 °F,27 °F,93 %,WNW,22 mph,29 mph,28.77 in,0.0 in,Light Snow / Windy,-2.2222222222222223,9.83488,97426.4403
2021/3/29 9:00 AM,27 °F,25 °F,93 %,WNW,21 mph,0 mph,28.80 in,0.0 in,Light Snow / Windy,-2.7777777777777777,9.38784,97528.03199999999
2021/3/29 10:00 AM,25 °F,23 °F,93 %,WNW,18 mph,24 mph,28.87 in,0.0 in,Light Snow,-3.888888888888889,8.04672,97765.0793
2021/3/29 10:30 AM,25 °F,21 °F,86 %,WNW,18 mph,30 mph,28.92 in,0.0 in,Light Snow,-3.888888888888889,8.04672,97934.3988
2021/3/29 11:00 AM,23 °F,21 °F,93 %,W,21 mph,0 mph,28.95 in,0.0 in,Light Snow / Windy,-5.0,9.38784,98035.9905
2021/3/29 12:00 PM,21 °F,18 °F,86 %,W,21 mph,0 mph,29.01 in,0.0 in,Light Snow / Windy,-6.111111111111111,9.38784,98239.17390000001
2021/3/29 1:00 PM,21 °F,19 °F,93 %,W,20 mph,0 mph,29.07 in,0.0 in,Light Snow,-6.111111111111111,8.9408,98442.3573
2021/3/29 1:21 PM,23 °F,18 °F,80 %,WNW,18 mph,0 mph,29.09 in,0.0 in,Light Snow,-5.0,8.04672,98510.0851
2021/3/29 1:50 PM,23 °F,18 °F,80 %,WNW,23 mph,31 mph,29.10 in,0.0 in,Light Snow / Windy,-5.0,10.28192,98543.94900000001
2021/3/29 2:00 PM,23 °F,18 °F,80 %,WNW,16 mph,29 mph,29.12 in,0.0 in,Light Snow,-5.0,7.15264,98611.6768
2021/3/29 3:00 PM,23 °F,18 °F,80 %,WNW,23 mph,30 mph,29.18 in,0.0 in,Light Snow / Windy,-5.0,10.28192,98814.8602
2021/3/29 4:00 PM,23 °F,16 °F,74 %,WNW,21 mph,30 mph,29.24 in,0.0 in,Light Snow / Windy,-5.0,9.38784,99018.04359999999
2021/3/29 5:00 PM,23 °F,16 °F,74 %,WNW,22 mph,31 mph,29.29 in,0.0 in,Drifting Snow / Windy,-5.0,9.83488,99187.36309999999
2021/3/29 6:00 PM,23 °F,16 °F,74 %,W,23 mph,29 mph,29.35 in,0.0 in,Drifting Snow / Windy,-5.0,10.28192,99390.5465
2021/3/29 7:00 PM,23 °F,14 °F,68 %,W,21 mph,0 mph,29.41 in,0.0 in,Partly Cloudy / Windy,-5.0,9.38784,99593.72989999999
2021/3/29 8:00 PM,21 °F,14 °F,74 %,W,17 mph,23 mph,29.46 in,0.0 in,Fair,-6.111111111111111,7.59968,99763.0494
2021/3/29 9:00 PM,21 °F,14 °F,74 %,W,15 mph,0 mph,29.51 in,0.0 in,Fair,-6.111111111111111,6.7056,99932.3689
2021/3/29 10:00 PM,19 °F,14 °F,80 %,W,13 mph,0 mph,29.54 in,0.0 in,Partly Cloudy,-7.222222222222222,5.81152,100033.96059999999
2021/3/29 11:00 PM,19 °F,12 °F,74 %,W,12 mph,0 mph,29.55 in,0.0 in,Fair,-7.222222222222222,5.36448,100067.8245
2021/3/30 12:00 AM,18 °F,12 °F,79 %,W,9 mph,0 mph,29.57 in,0.0 in,Fair,-7.777777777777778,4.02336,100135.5523
2021/3/30 1:00 AM,16 °F,10 °F,79 %,W,8 mph,0 mph,29.60 in,0.0 in,Fair,-8.88888888888889,3.57632,100237.144
2021/3/30 2:00 AM,18 °F,12 °F,79 %,W,7 mph,0 mph,29.62 in,0.0 in,Fair,-7.777777777777778,3.12928,100304.8718
2021/3/30 3:00 AM,18 °F,12 °F,79 %,WSW,7 mph,0 mph,29.62 in,0.0 in,Fair,-7.777777777777778,3.12928,100304.8718
